trial,gate_score,sec,err,arch,param,domain,width,depth,lr,ema,batch,emb,heads,patch,params,epochs,val_loss,stopped_by,GA,GB,GC,GD,GD_trace
711,1.6336167139237747,369.1,,dit,ve,angle,64,7,0.00437195063578006,0.999,256,128,8,1,545922,200,0.7287737131118774,patience,2.238829589791223e-16,0.01968619995865284,0.2450425070885662,0.19004233657628952,0.1052424641520224
710,2.215324532876774,899.7,,uvit,vp,angle,64,7,0.004951996628982805,0.9995,256,128,8,1,389672,600,0.7331939339637756,max_epochs,8.794566217233604e-16,0.048051723646728606,0.33229867993151607,0.2973747277188449,0.05616769648916808
712,1.7212559240469676,282.1,,unet,ve,pixel,48,7,0.0039248956928416515,0.99,128,256,,,2862962,85,0.7284052968025208,patience,3.261124225599187e-16,0.027928276069032254,0.2581883886070451,0.24497114604936557,0.05993956975527913
714,1.5175277049679545,267.4,,unet,vp,angle,32,7,0.002060474940773822,0.99,256,256,,,1285538,89,0.7286542057991028,patience,1.0369132239017054e-15,0.047943659852691,0.22762915574519316,0.2953511863228696,0.06245391579632804
713,1.6638380377644137,685.0,,uvit,edm,angle,64,6,0.0008202181374304007,0.999,128,64,8,1,385576,230,0.8207913041114807,patience,2.122910785811165e-16,0.014723422535272146,0.24957570566466206,0.18275905946497348,0.022493503372228208
715,1.700641704509157,227.5,,unet,vp,angle,32,8,0.0019956718263409337,0.99,256,256,,,1285538,78,0.7284421920776367,patience,1.057377923559077e-15,0.0468169610413558,0.2525984057750351,0.3401283409018314,0.08533876713669569
716,2.3430510313609503,269.4,,dit,vp,angle,256,7,0.001084017179096423,0.99,128,128,4,2,8521224,70,0.7309151887893677,patience,9.903294199641498e-16,0.021108838292298815,0.35145765470414253,0.2204148082876416,0.029140713787379004
717,1.8900669151641611,273.6,,dit,vp,angle,64,7,0.004629994921340449,0.999,256,64,8,1,541826,183,0.7281686663627625,patience,9.921045132793008e-16,0.01450677840072978,0.28351003727462415,0.16697476171937167,0.025304362359615126
719,2.1959227543309594,413.9,,dit,ve,angle,128,7,0.0027903252563874475,0.9995,256,256,8,1,2164994,232,0.729162871837616,patience,2.130387525600737e-16,0.023072671146630697,0.3293884131496439,0.18268157934566973,0.10832005795189162
718,2.5744623747662407,474.2,,uvit,vp,angle,64,8,0.004983635609232115,0.999,256,256,8,1,506088,255,0.7361719608306885,patience,8.4834624146321e-16,0.06689878135973348,0.3861693562149361,0.33654565348218723,0.10301189390808092
720,1.722133929255681,165.6,,adm,vp,angle,32,7,0.0015558139893913506,0.99,512,64,2,,1494562,78,0.7296659350395203,patience,9.906631814547278e-16,0.04759193527842487,0.2560087192658115,0.34442678585113623,0.07315393926961833
721,1.7267522941820228,299.0,,dit,ve,angle,64,6,0.0017491595122739042,0.999,256,128,8,1,471234,188,0.7285774350166321,patience,2.5364683190229525e-16,0.013972593194708338,0.2590128441273034,0.17371576038791295,0.022821459498126955
722,1.7016389981383206,167.3,,dit,vp,angle,64,3,0.0029366153253310395,0.99,256,256,8,1,255362,154,0.7286508083343506,patience,9.173052611855138e-16,0.017418698575734526,0.2552458497207481,0.18476244903360514,0.03457720449765217
723,1.7728380726221056,192.6,,unet,vp,angle,32,7,0.0016184825532833075,0.99,256,256,,,1285538,63,0.728985607624054,patience,1.0150728086637379e-15,0.054186576651681806,0.2652020547831849,0.35456761452442115,0.08312976079722179
